play_id,game_id,defteam,game_date,home_team,play_type,game_half,qtr,penalty_team,penalty_player_id,penalty_yards,penalty_type
1805,2009092002,GB,2009-09-20,GB,no_play,Half1,2,CIN,00-0021429,5,Delay of Game
1858,2009092002,GB,2009-09-20,GB,pass,Half1,2,GB,00-0006915,6,Roughing the Passer
1893,2009092002,GB,2009-09-20,GB,no_play,Half1,2,CIN,00-0019629,10,Offensive Holding
2085,2009092002,CIN,2009-09-20,GB,no_play,Half1,2,CIN,00-0022167,17,Defensive Pass Interference
2345,2009092002,GB,2009-09-20,GB,no_play,Half2,3,GB,00-0024061,5,Illegal Contact
2869,2009092002,GB,2009-09-20,GB,no_play,Half2,3,GB,00-0020515,5,Neutral Zone Infraction
2892,2009092002,GB,2009-09-20,GB,no_play,Half2,3,CIN,0,5,False Start
3168,2009092002,CIN,2009-09-20,GB,no_play,Half2,4,CIN,00-0022167,5,Defensive Holding
3328,2009092002,GB,2009-09-20,GB,no_play,Half2,4,CIN,00-0021429,5,Delay of Game
4294,2009092002,CIN,2009-09-20,GB,no_play,Half2,4,GB,0,5,False Start
196,2009092010,SEA,2009-09-20,SF,no_play,Half1,1,SEA,00-0021998,5,Encroachment
1001,2009092010,SF,2009-09-20,SF,no_play,Half1,2,SEA,00-0026178,5,False Start
2423,2009092010,SF,2009-09-20,SF,no_play,Half2,3,SEA,00-0025550,5,False Start
2620,2009092010,SEA,2009-09-20,SF,no_play,Half2,3,SF,00-0024221,1,NA
2826,2009092010,SF,2009-09-20,SF,no_play,Half2,3,SF,00-0020495,18,Defensive Pass Interference
2890,2009092010,SF,2009-09-20,SF,no_play,Half2,3,SEA,00-0027025,10,Offensive Holding
3265,2009092010,SEA,2009-09-20,SF,no_play,Half2,4,SF,00-0021341,10,Offensive Holding
3305,2009092010,SEA,2009-09-20,SF,pass,Half2,4,SEA,00-0020499,15,NA
3364,2009092010,SEA,2009-09-20,SF,no_play,Half2,4,SF,00-0022149,10,Offensive Holding
3784,2009092010,SF,2009-09-20,SF,no_play,Half2,4,SF,00-0024354,5,Defensive Offside
4090,2009092010,SF,2009-09-20,SF,no_play,Half2,4,SEA,00-0023540,5,False Start
664,2009092009,BUF,2009-09-20,BUF,no_play,Half1,1,TB,00-0024274,5,False Start
708,2009092009,BUF,2009-09-20,BUF,no_play,Half1,1,TB,00-0022922,15,NA
1262,2009092009,TB,2009-09-20,BUF,run,Half1,2,TB,0,15,NA
1294,2009092009,TB,2009-09-20,BUF,pass,Half1,2,TB,00-0026160,15,NA
1569,2009092009,BUF,2009-09-20,BUF,no_play,Half1,2,TB,00-0024274,5,False Start
1883,2009092009,BUF,2009-09-20,BUF,no_play,Half1,2,TB,00-0023894,5,False Start
2546,2009092009,TB,2009-09-20,BUF,no_play,Half2,3,BUF,00-0021166,5,False Start
2612,2009092009,TB,2009-09-20,BUF,no_play,Half2,3,BUF,00-0026272,5,Ineligible Downfield Kick
2772,2009092009,TB,2009-09-20,BUF,run,Half2,3,TB,00-0026315,15,NA
3290,2009092009,BUF,2009-09-20,BUF,no_play,Half2,3,TB,00-0024305,5,Illegal Touch Kick
3897,2009092009,TB,2009-09-20,BUF,no_play,Half2,4,TB,00-0000741,5,Defensive Offside
3989,2009092009,BUF,2009-09-20,BUF,pass,Half2,4,TB,00-0026953,10,Illegal Block Above the Waist
4589,2009092009,TB,2009-09-20,BUF,no_play,Half2,4,TB,00-0019696,2,Neutral Zone Infraction
4660,2009092009,BUF,2009-09-20,BUF,no_play,Half2,4,BUF,00-0021970,15,Roughing the Passer
4899,2009092009,BUF,2009-09-20,BUF,no_play,Half2,4,BUF,00-0022610,5,Defensive Offside
4955,2009092009,BUF,2009-09-20,BUF,no_play,Half2,4,TB,00-0024238,5,False Start
4978,2009092009,BUF,2009-09-20,BUF,no_play,Half2,4,TB,00-0022725,10,Offensive Pass Interference
114,2009092013,BAL,2009-09-20,SD,no_play,Half1,1,SD,00-0022942,5,Delay of Game
199,2009092013,SD,2009-09-20,SD,run,Half1,1,SD,00-0021544,5,Defensive Delay of Game
1204,2009092013,SD,2009-09-20,SD,no_play,Half1,2,SD,00-0023477,21,Defensive Pass Interference
1712,2009092013,SD,2009-09-20,SD,no_play,Half1,2,SD,00-0025559,5,Offside on Free Kick
1762,2009092013,SD,2009-09-20,SD,no_play,Half1,2,SD,00-0022723,5,Defensive Offside
2207,2009092013,BAL,2009-09-20,SD,no_play,Half1,2,SD,00-0022942,4,Delay of Game
2438,2009092013,SD,2009-09-20,SD,no_play,Half2,3,SD,00-0026992,5,Running Into the Kicker
2817,2009092013,BAL,2009-09-20,SD,no_play,Half2,3,SD,00-0026061,5,False Start
2903,2009092013,BAL,2009-09-20,SD,no_play,Half2,3,SD,00-0026061,10,Offensive Holding
2936,2009092013,BAL,2009-09-20,SD,no_play,Half2,3,BAL,00-0023532,12,Defensive Pass Interference
3038,2009092013,BAL,2009-09-20,SD,no_play,Half2,3,SD,00-0026209,15,Chop Block
3330,2009092013,SD,2009-09-20,SD,no_play,Half2,4,BAL,00-0026999,5,False Start
3564,2009092013,BAL,2009-09-20,SD,no_play,Half2,4,SD,00-0022942,5,Delay of Game
282,2009092012,CLE,2009-09-20,DEN,no_play,Half1,1,DEN,00-0017638,5,False Start
351,2009092012,CLE,2009-09-20,DEN,no_play,Half1,1,CLE,00-0019710,5,Defensive Holding
1388,2009092012,DEN,2009-09-20,DEN,run,Half1,2,DEN,00-0024341,15,NA
1972,2009092012,CLE,2009-09-20,DEN,no_play,Half1,2,CLE,00-0019710,18,Defensive Pass Interference
2279,2009092012,CLE,2009-09-20,DEN,no_play,Half2,3,DEN,00-0021154,5,False Start
2596,2009092012,CLE,2009-09-20,DEN,run,Half2,3,CLE,00-0020528,15,NA
3031,2009092012,CLE,2009-09-20,DEN,pass,Half2,4,DEN,00-0024334,15,Offensive Holding
3209,2009092012,DEN,2009-09-20,DEN,no_play,Half2,4,CLE,00-0019666,5,False Start
836,2009092011,CHI,2009-09-20,CHI,no_play,Half1,2,CHI,00-0026282,10,Illegal Block Above the Waist
996,2009092011,PIT,2009-09-20,CHI,no_play,Half1,2,CHI,00-0020805,10,Offensive Holding
1278,2009092011,CHI,2009-09-20,CHI,no_play,Half1,2,PIT,00-0024193,5,False Start
1301,2009092011,CHI,2009-09-20,CHI,no_play,Half1,2,CHI,00-0019246,5,Defensive Offside
1393,2009092011,PIT,2009-09-20,CHI,no_play,Half1,2,PIT,00-0020712,15,Roughing the Passer
1563,2009092011,PIT,2009-09-20,CHI,no_play,Half1,2,PIT,00-0025402,5,Defensive Holding
2069,2009092011,PIT,2009-09-20,CHI,no_play,Half2,3,CHI,00-0024226,10,Intentional Grounding
2359,2009092011,PIT,2009-09-20,CHI,no_play,Half2,3,CHI,00-0023596,5,False Start
2403,2009092011,PIT,2009-09-20,CHI,no_play,Half2,3,CHI,00-0020260,5,False Start
2590,2009092011,CHI,2009-09-20,CHI,run,Half2,3,CHI,00-0024373,15,Unnecessary Roughness
2684,2009092011,CHI,2009-09-20,CHI,no_play,Half2,3,CHI,00-0022123,5,Defensive Offside
3528,2009092011,CHI,2009-09-20,CHI,no_play,Half2,4,CHI,00-0021228,5,Defensive Offside
1150,2009092014,NYG,2009-09-20,DAL,no_play,Half1,2,NYG,00-0021977,5,Defensive Offside
1194,2009092014,NYG,2009-09-20,DAL,pass,Half1,2,NYG,00-0023593,15,NA
1776,2009092014,NYG,2009-09-20,DAL,no_play,Half1,2,DAL,00-0000045,6,Tripping
2685,2009092014,DAL,2009-09-20,DAL,no_play,Half2,3,DAL,00-0024233,5,Defensive Holding
2723,2009092014,DAL,2009-09-20,DAL,no_play,Half2,3,DAL,00-0022045,34,Defensive Pass Interference
3316,2009092014,DAL,2009-09-20,DAL,no_play,Half2,4,DAL,00-0022049,5,Defensive Offside
3851,2009092014,DAL,2009-09-20,DAL,no_play,Half2,4,NYG,00-0020138,10,Offensive Holding
250,2009092100,IND,2009-09-21,MIA,no_play,Half1,1,MIA,00-0022895,5,False Start
853,2009092100,IND,2009-09-21,MIA,no_play,Half1,2,MIA,00-0026307,5,Offside on Free Kick
996,2009092100,MIA,2009-09-21,MIA,no_play,Half1,2,MIA,00-0026206,5,NA
1319,2009092100,IND,2009-09-21,MIA,no_play,Half1,2,IND,00-0025539,5,Defensive Offside
1827,2009092100,MIA,2009-09-21,MIA,no_play,Half1,2,IND,0,5,Illegal Formation
1927,2009092100,MIA,2009-09-21,MIA,no_play,Half1,2,MIA,00-0024102,5,Encroachment
2654,2009092100,IND,2009-09-21,MIA,no_play,Half2,3,IND,00-0025539,5,Defensive Offside
3032,2009092100,IND,2009-09-21,MIA,no_play,Half2,4,IND,00-0022059,5,Defensive Offside
526,2009092700,CLE,2009-09-27,BAL,pass,Half1,1,BAL,00-0023457,10,Illegal Block Above the Waist
680,2009092700,CLE,2009-09-27,BAL,run,Half1,1,CLE,00-0019573,13,Unsportsmanlike Conduct
1365,2009092700,CLE,2009-09-27,BAL,no_play,Half1,2,BAL,00-0024714,10,Offensive Holding
1802,2009092700,BAL,2009-09-27,BAL,no_play,Half1,2,CLE,00-0007213,10,Offensive Holding
1902,2009092700,BAL,2009-09-27,BAL,no_play,Half2,3,CLE,00-0024095,5,Offside on Free Kick
2041,2009092700,CLE,2009-09-27,BAL,no_play,Half2,3,BAL,00-0020516,6,False Start
2198,2009092700,BAL,2009-09-27,BAL,no_play,Half2,3,CLE,00-0023438,5,False Start
2554,2009092700,BAL,2009-09-27,BAL,no_play,Half2,3,BAL,00-0021377,25,Defensive Pass Interference
2932,2009092700,CLE,2009-09-27,BAL,pass,Half2,4,CLE,00-0020528,13,Unnecessary Roughness
3116,2009092700,CLE,2009-09-27,BAL,no_play,Half2,4,BAL,00-0025787,10,Offensive Holding
3240,2009092700,BAL,2009-09-27,BAL,no_play,Half2,4,BAL,00-0022161,15,Unnecessary Roughness
773,2009092711,NYJ,2009-09-27,NYJ,no_play,Half1,1,TEN,00-0022755,5,False Start
1980,2009092711,NYJ,2009-09-27,NYJ,no_play,Half1,2,TEN,00-0003292,5,Delay of Game
2541,2009092711,TEN,2009-09-27,NYJ,no_play,Half2,3,NYJ,00-0018234,5,False Start
2953,2009092711,TEN,2009-09-27,NYJ,no_play,Half2,3,NYJ,00-0024244,10,Offensive Holding
3798,2009092711,TEN,2009-09-27,NYJ,no_play,Half2,4,NYJ,00-0005058,10,Offensive Holding
3997,2009092711,NYJ,2009-09-27,NYJ,no_play,Half2,4,TEN,00-0023476,5,False Start
188,2009092702,WAS,2009-09-27,DET,no_play,Half1,1,DET,00-0026996,5,False Start
238,2009092702,DET,2009-09-27,DET,pass,Half1,1,DET,00-0023890,15,NA
394,2009092702,DET,2009-09-27,DET,no_play,Half1,1,WAS,00-0024583,5,False Start
568,2009092702,WAS,2009-09-27,DET,no_play,Half1,1,WAS,00-0024410,5,Encroachment
657,2009092702,WAS,2009-09-27,DET,no_play,Half1,1,WAS,00-0021149,5,Defensive Offside
849,2009092702,WAS,2009-09-27,DET,no_play,Half1,1,DET,00-0021525,9,Offensive Pass Interference
1215,2009092702,WAS,2009-09-27,DET,no_play,Half1,2,WAS,00-0020522,5,Illegal Contact
1542,2009092702,WAS,2009-09-27,DET,no_play,Half1,2,DET,00-0025504,3,False Start
2085,2009092702,DET,2009-09-27,DET,no_play,Half2,3,WAS,00-0026191,5,Illegal Motion
2290,2009092702,WAS,2009-09-27,DET,no_play,Half2,3,DET,00-0025389,10,Offensive Pass Interference
2738,2009092702,DET,2009-09-27,DET,no_play,Half2,3,DET,00-0023890,5,Defensive Offside
3058,2009092702,DET,2009-09-27,DET,no_play,Half2,4,WAS,00-0020450,10,Offensive Holding
3093,2009092702,DET,2009-09-27,DET,no_play,Half2,4,DET,00-0026356,5,Encroachment
3138,2009092702,DET,2009-09-27,DET,no_play,Half2,4,WAS,0,6,Delay of Game
3579,2009092702,WAS,2009-09-27,DET,no_play,Half2,4,WAS,00-0026389,47,Defensive Pass Interference
1123,2009092703,JAC,2009-09-27,HOU,pass,Half1,2,JAC,00-0022839,15,Roughing the Passer
2013,2009092703,HOU,2009-09-27,HOU,no_play,Half1,2,JAC,00-0024243,5,Illegal Touch Pass
2325,2009092703,HOU,2009-09-27,HOU,no_play,Half2,3,JAC,00-0020461,5,False Start
2767,2009092703,HOU,2009-09-27,HOU,run,Half2,3,HOU,00-0026991,15,Unnecessary Roughness
3046,2009092703,JAC,2009-09-27,HOU,no_play,Half2,4,HOU,00-0026166,5,False Start
3187,2009092703,HOU,2009-09-27,HOU,no_play,Half2,4,HOU,00-0021992,15,Personal Foul
3220,2009092703,HOU,2009-09-27,HOU,no_play,Half2,4,JAC,00-0022897,10,Offensive Holding
3322,2009092703,HOU,2009-09-27,HOU,no_play,Half2,4,JAC,00-0025488,5,Delay of Game
3608,2009092703,JAC,2009-09-27,HOU,no_play,Half2,4,HOU,00-0021931,10,Offensive Pass Interference
3794,2009092703,HOU,2009-09-27,HOU,run,Half2,4,HOU,00-0022793,15,Horse Collar
119,2009092704,MIN,2009-09-27,MIN,no_play,Half1,1,SF,00-0020679,5,Delay of Game
430,2009092704,SF,2009-09-27,MIN,no_play,Half1,1,SF,00-0021185,5,Defensive Holding
1294,2009092704,MIN,2009-09-27,MIN,no_play,Half1,2,MIN,00-0024263,5,Defensive Delay of Game
1438,2009092704,MIN,2009-09-27,MIN,pass,Half1,2,MIN,00-0022081,6,Roughing the Passer
1600,2009092704,SF,2009-09-27,MIN,no_play,Half1,2,MIN,00-0027108,5,False Start
1710,2009092704,SF,2009-09-27,MIN,pass,Half1,2,SF,00-0020535,15,Unnecessary Roughness
1790,2009092704,SF,2009-09-27,MIN,no_play,Half1,2,SF,00-0022843,15,Taunting
2325,2009092704,SF,2009-09-27,MIN,no_play,Half1,2,MIN,00-0022266,10,Offensive Holding
2490,2009092704,SF,2009-09-27,MIN,no_play,Half2,3,MIN,00-0005106,5,Delay of Game
3054,2009092704,MIN,2009-09-27,MIN,no_play,Half2,3,MIN,00-0024426,5,Encroachment
3078,2009092704,MIN,2009-09-27,MIN,no_play,Half2,3,SF,00-0020679,10,Intentional Grounding
3217,2009092704,SF,2009-09-27,MIN,no_play,Half2,3,MIN,00-0005106,4,Delay of Game
3494,2009092704,MIN,2009-09-27,MIN,no_play,Half2,4,SF,00-0020679,5,Delay of Game
3548,2009092704,MIN,2009-09-27,MIN,no_play,Half2,4,SF,00-0018925,5,False Start
3895,2009092704,SF,2009-09-27,MIN,run,Half2,4,MIN,00-0005106,5,Illegal Forward Pass
485,2009092705,ATL,2009-09-27,NE,no_play,Half1,1,ATL,00-0025395,15,Roughing the Passer
566,2009092705,ATL,2009-09-27,NE,no_play,Half1,1,NE,00-0005091,5,Illegal Motion
1838,2009092705,ATL,2009-09-27,NE,no_play,Half1,2,ATL,00-0021229,5,Illegal Contact
2470,2009092705,NE,2009-09-27,NE,no_play,Half2,3,ATL,00-0022781,10,Offensive Pass Interference
2501,2009092705,NE,2009-09-27,NE,no_play,Half2,3,ATL,00-0026161,5,False Start
3451,2009092705,ATL,2009-09-27,NE,no_play,Half2,4,ATL,00-0024183,9,Defensive Pass Interference
373,2009092708,NYG,2009-09-27,TB,no_play,Half1,1,TB,00-0026223,5,False Start
1845,2009092708,TB,2009-09-27,TB,run,Half2,3,TB,00-0000741,5,Illegal Use of Hands
1877,2009092708,TB,2009-09-27,TB,no_play,Half2,3,NYG,00-0025438,5,False Start
2446,2009092708,TB,2009-09-27,TB,no_play,Half2,4,NYG,00-0025438,5,Illegal Touch Pass
2708,2009092708,TB,2009-09-27,TB,no_play,Half2,4,NYG,00-0025540,15,Clipping
2835,2009092708,NYG,2009-09-27,TB,no_play,Half2,4,TB,00-0024274,5,False Start
2879,2009092708,NYG,2009-09-27,TB,no_play,Half2,4,NYG,00-0026824,25,Defensive Pass Interference
3168,2009092708,TB,2009-09-27,TB,run,Half2,4,TB,00-0019696,5,Defensive Holding
3326,2009092708,TB,2009-09-27,TB,no_play,Half2,4,TB,00-0021332,5,Defensive Offside
195,2009092706,PHI,2009-09-27,PHI,no_play,Half1,1,PHI,00-0019605,5,Defensive Offside
228,2009092706,PHI,2009-09-27,PHI,no_play,Half1,1,KC,00-0023474,10,Offensive Pass Interference
284,2009092706,PHI,2009-09-27,PHI,no_play,Half1,1,KC,00-0023662,5,Delay of Game
1204,2009092706,PHI,2009-09-27,PHI,no_play,Half1,2,KC,00-0026155,10,Offensive Holding
1512,2009092706,PHI,2009-09-27,PHI,no_play,Half1,2,KC,00-0018584,5,False Start
1589,2009092706,PHI,2009-09-27,PHI,no_play,Half1,2,PHI,00-0024738,5,Defensive Offside
1760,2009092706,KC,2009-09-27,PHI,no_play,Half1,2,KC,00-0027072,15,NA
2249,2009092706,PHI,2009-09-27,PHI,no_play,Half2,3,KC,00-0023299,10,Offensive Holding
2879,2009092706,PHI,2009-09-27,PHI,no_play,Half2,3,KC,00-0022817,10,Offensive Pass Interference
3544,2009092706,PHI,2009-09-27,PHI,run,Half2,4,KC,00-0023474,10,Offensive Holding
339,2009092707,STL,2009-09-27,STL,no_play,Half1,1,STL,00-0027011,5,Defensive Holding
515,2009092707,GB,2009-09-27,STL,no_play,Half1,1,STL,00-0021637,10,Offensive Holding
641,2009092707,STL,2009-09-27,STL,no_play,Half1,1,STL,00-0026392,5,Defensive Holding
844,2009092707,STL,2009-09-27,STL,no_play,Half1,1,GB,00-0026275,5,False Start
1015,2009092707,GB,2009-09-27,STL,no_play,Half1,2,GB,00-0024220,5,Defensive Holding
1359,2009092707,GB,2009-09-27,STL,pass,Half1,2,GB,00-0018227,15,NA
2782,2009092707,STL,2009-09-27,STL,no_play,Half2,3,GB,00-0022832,10,Offensive Holding
3411,2009092707,STL,2009-09-27,STL,run,Half2,4,STL,00-0025626,5,Illegal Use of Hands
3838,2009092707,GB,2009-09-27,STL,no_play,Half2,4,STL,00-0021637,5,False Start
352,2009092709,NO,2009-09-27,BUF,no_play,Half1,1,BUF,00-0026359,5,False Start
581,2009092709,NO,2009-09-27,BUF,no_play,Half1,1,BUF,00-0025764,5,Illegal Touch Kick
708,2009092709,BUF,2009-09-27,BUF,no_play,Half1,1,NO,00-0022078,10,Illegal Block Above the Waist
953,2009092709,NO,2009-09-27,BUF,pass,Half1,1,NO,00-0022753,15,Roughing the Passer
1410,2009092709,NO,2009-09-27,BUF,run,Half1,2,BUF,00-0027004,10,Offensive Holding
1583,2009092709,BUF,2009-09-27,BUF,no_play,Half1,2,NO,00-0021148,10,Tripping
1830,2009092709,NO,2009-09-27,BUF,no_play,Half1,2,BUF,00-0025864,10,Offensive Holding
2034,2009092709,BUF,2009-09-27,BUF,no_play,Half1,2,NO,00-0025512,5,False Start
2271,2009092709,NO,2009-09-27,BUF,no_play,Half1,2,BUF,00-0025479,13,Intentional Grounding
2931,2009092709,NO,2009-09-27,BUF,pass,Half2,3,NO,00-0014724,15,Unnecessary Roughness
3041,2009092709,NO,2009-09-27,BUF,run,Half2,3,NO,00-0022753,17,Unnecessary Roughness
3185,2009092709,BUF,2009-09-27,BUF,no_play,Half2,3,NO,00-0024424,5,False Start
3619,2009092709,BUF,2009-09-27,BUF,run,Half2,4,BUF,00-0021951,15,NA
3739,2009092709,NO,2009-09-27,BUF,no_play,Half2,4,BUF,00-0027004,5,Ineligible Downfield Pass
3778,2009092709,NO,2009-09-27,BUF,no_play,Half2,4,BUF,00-0024355,5,False Start
3964,2009092709,BUF,2009-09-27,BUF,pass,Half2,4,BUF,00-0021970,15,NA
4064,2009092709,BUF,2009-09-27,BUF,no_play,Half2,4,NO,00-0026304,10,Offensive Holding
434,2009092710,SEA,2009-09-27,SEA,no_play,Half1,1,CHI,00-0026154,5,False Start
507,2009092710,SEA,2009-09-27,SEA,no_play,Half1,1,CHI,00-0024226,15,Chop Block
539,2009092710,SEA,2009-09-27,SEA,no_play,Half1,1,CHI,00-0023596,5,False Start
1471,2009092710,SEA,2009-09-27,SEA,no_play,Half1,2,CHI,00-0026154,5,False Start
2431,2009092710,CHI,2009-09-27,SEA,pass,Half2,3,CHI,00-0022085,15,NA
2482,2009092710,CHI,2009-09-27,SEA,run,Half2,3,CHI,00-0024750,15,NA
3064,2009092710,CHI,2009-09-27,SEA,no_play,Half2,3,SEA,00-0021999,5,False Start
3853,2009092710,SEA,2009-09-27,SEA,pass,Half2,4,SEA,00-0009173,15,Roughing the Passer
57,2009092701,PIT,2009-09-27,CIN,no_play,Half1,1,CIN,00-0023514,5,False Start
186,2009092701,CIN,2009-09-27,CIN,no_play,Half1,1,PIT,00-0017162,9,Offensive Pass Interference
506,2009092701,PIT,2009-09-27,CIN,no_play,Half1,1,CIN,00-0026252,5,Illegal Formation
1270,2009092701,PIT,2009-09-27,CIN,no_play,Half1,2,CIN,00-0019629,10,Offensive Holding
1811,2009092701,PIT,2009-09-27,CIN,no_play,Half1,2,PIT,00-0016577,5,Defensive Holding
1999,2009092701,CIN,2009-09-27,CIN,no_play,Half2,3,PIT,00-0017162,10,Offensive Pass Interference
2299,2009092701,CIN,2009-09-27,CIN,no_play,Half2,3,PIT,00-0024193,10,Offensive Holding
2960,2009092701,PIT,2009-09-27,CIN,no_play,Half2,4,PIT,00-0020840,17,Defensive Pass Interference
1548,2009092713,MIA,2009-09-27,SD,no_play,Half1,2,SD,00-0021546,15,Unnecessary Roughness
1735,2009092713,SD,2009-09-27,SD,no_play,Half2,3,MIA,00-0027077,5,False Start
2027,2009092713,SD,2009-09-27,SD,no_play,Half2,3,SD,00-0026992,5,Defensive Offside
2451,2009092713,SD,2009-09-27,SD,no_play,Half2,3,MIA,00-0025396,5,False Start
2533,2009092713,SD,2009-09-27,SD,no_play,Half2,4,MIA,00-0026335,5,False Start
2777,2009092713,SD,2009-09-27,SD,run,Half2,4,MIA,00-0026197,5,Illegal Forward Pass
2888,2009092713,MIA,2009-09-27,SD,no_play,Half2,4,MIA,00-0020467,4,Defensive Pass Interference
3278,2009092713,SD,2009-09-27,SD,no_play,Half2,4,MIA,00-0022890,5,False Start
3699,2009092713,MIA,2009-09-27,SD,run,Half2,4,MIA,00-0020467,10,Personal Foul
345,2009092712,OAK,2009-09-27,OAK,no_play,Half1,1,DEN,0,5,False Start
389,2009092712,OAK,2009-09-27,OAK,no_play,Half1,1,OAK,00-0022539,2,Defensive Offside
1036,2009092712,DEN,2009-09-27,OAK,no_play,Half1,2,OAK,00-0024428,10,Offensive Holding
1303,2009092712,OAK,2009-09-27,OAK,no_play,Half1,2,DEN,00-0024334,5,False Start
1929,2009092712,OAK,2009-09-27,OAK,pass,Half2,3,OAK,00-0020442,14,Unnecessary Roughness
2128,2009092712,DEN,2009-09-27,OAK,run,Half2,3,DEN,00-0022002,5,Defensive Offside
2478,2009092712,OAK,2009-09-27,OAK,no_play,Half2,3,OAK,00-0021949,12,Defensive Pass Interference
2683,2009092712,OAK,2009-09-27,OAK,no_play,Half2,4,DEN,00-0021154,10,Offensive Holding
2863,2009092712,DEN,2009-09-27,OAK,no_play,Half2,4,OAK,00-0027089,10,Offensive Pass Interference
2898,2009092712,DEN,2009-09-27,OAK,pass,Half2,4,DEN,00-0023199,5,Illegal Use of Hands
3351,2009092712,DEN,2009-09-27,OAK,no_play,Half2,4,OAK,00-0023016,5,False Start
72,2009092714,ARI,2009-09-27,ARI,no_play,Half1,1,IND,00-0022165,5,False Start
742,2009092714,IND,2009-09-27,ARI,pass,Half1,1,IND,00-0024421,15,NA
1004,2009092714,IND,2009-09-27,ARI,no_play,Half1,1,IND,00-0024309,6,Defensive Pass Interference
1977,2009092714,ARI,2009-09-27,ARI,no_play,Half1,2,ARI,00-0026156,5,Defensive Offside
2066,2009092714,IND,2009-09-27,ARI,pass,Half1,2,IND,00-0025991,15,Roughing the Passer
2625,2009092714,ARI,2009-09-27,ARI,pass,Half2,3,IND,00-0026345,10,Offensive Holding
2895,2009092714,IND,2009-09-27,ARI,no_play,Half2,3,ARI,00-0020406,10,Offensive Holding
3010,2009092714,ARI,2009-09-27,ARI,pass,Half2,3,ARI,00-0023443,5,NA
3295,2009092714,IND,2009-09-27,ARI,no_play,Half2,3,ARI,00-0025392,10,Offensive Holding
4065,2009092714,IND,2009-09-27,ARI,no_play,Half2,4,ARI,00-0017200,5,Delay of Game
442,2009092800,DAL,2009-09-28,DAL,no_play,Half1,1,CAR,00-0026159,5,False Start
869,2009092800,CAR,2009-09-28,DAL,pass,Half1,2,CAR,00-0026207,15,Unnecessary Roughness
971,2009092800,CAR,2009-09-28,DAL,no_play,Half1,2,DAL,00-0026201,10,Offensive Holding
1148,2009092800,DAL,2009-09-28,DAL,no_play,Half1,2,CAR,00-0011795,10,Offensive Holding
1350,2009092800,CAR,2009-09-28,DAL,run,Half1,2,CAR,00-0025412,15,Unnecessary Roughness
1387,2009092800,CAR,2009-09-28,DAL,no_play,Half1,2,DAL,00-0026162,15,Tripping
1448,2009092800,CAR,2009-09-28,DAL,no_play,Half1,2,DAL,00-0021160,10,Offensive Holding
2135,2009092800,CAR,2009-09-28,DAL,no_play,Half2,3,DAL,00-0000045,5,False Start
2274,2009092800,CAR,2009-09-28,DAL,no_play,Half2,3,DAL,00-0027139,5,False Start
2663,2009092800,DAL,2009-09-28,DAL,no_play,Half2,3,CAR,00-0011795,10,Offensive Pass Interference
2812,2009092800,CAR,2009-09-28,DAL,no_play,Half2,3,DAL,00-0000045,5,False Start
3225,2009092800,DAL,2009-09-28,DAL,no_play,Half2,4,CAR,00-0027093,5,False Start
3412,2009092800,CAR,2009-09-28,DAL,no_play,Half2,4,DAL,00-0021678,10,Intentional Grounding
151,2009100400,CHI,2009-10-04,CHI,no_play,Half1,1,CHI,00-0026936,5,Defensive Offside
203,2009100400,CHI,2009-10-04,CHI,no_play,Half1,1,DET,00-0026157,5,False Start
226,2009100400,CHI,2009-10-04,CHI,run,Half1,1,CHI,00-0021228,13,Personal Foul
577,2009100400,CHI,2009-10-04,CHI,no_play,Half1,1,DET,00-0026204,15,NA
999,2009100400,CHI,2009-10-04,CHI,no_play,Half1,1,CHI,00-0026282,18,Defensive Pass Interference
1414,2009100400,DET,2009-10-04,CHI,no_play,Half1,2,DET,0,1,NA
1959,2009100400,CHI,2009-10-04,CHI,no_play,Half1,2,DET,00-0020445,5,False Start
2493,2009100400,CHI,2009-10-04,CHI,no_play,Half2,3,DET,00-0020444,5,False Start
127,2009100401,CLE,2009-10-04,CLE,no_play,Half1,1,CIN,00-0021429,5,Delay of Game
493,2009100401,CLE,2009-10-04,CLE,no_play,Half1,1,CIN,00-0024270,5,False Start
516,2009100401,CLE,2009-10-04,CLE,no_play,Half1,1,CIN,00-0024270,5,False Start
651,2009100401,CLE,2009-10-04,CLE,no_play,Half1,1,CLE,00-0024228,4,Defensive Pass Interference
2173,2009100401,CIN,2009-10-04,CLE,no_play,Half2,3,CLE,00-0022122,10,Offensive Pass Interference
3044,2009100401,CLE,2009-10-04,CLE,no_play,Half2,4,CIN,00-0024270,6,Unnecessary Roughness
